,0,1,2,3,4,5,6,7,8,9,10
874,SpiceJet,27-06-19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,1,No info,3597
875,Air India,12-05-19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,1,No info,5228
876,Vistara,06-06-19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,1,No info,4668
877,IndiGo,18-04-19,Bangalore,New Delhi,BLR ? DEL,21:15,19-04-21 0:15,3h,1,No info,4591
878,IndiGo,12-05-19,Bangalore,New Delhi,BLR ? DEL,21:15,13-05-21 0:15,3h,1,No info,3943
879,Air India,21-04-19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,1,No info,5228
880,IndiGo,15-05-19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,1,No info,4332
881,Air Asia,03-03-19,Bangalore,New Delhi,BLR ? DEL,5:50,8:40,2h 50m,1,No info,7652
882,SpiceJet,12-06-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No check-in baggage included,4319
883,IndiGo,18-04-19,New Delhi,Cochin,DEL ? COK,14:20,17:35,3h 15m,1,No info,6015
884,Air Asia,09-03-19,Kolkata,Bangalore,CCU ? BLR,22:50,10-03-21 1:20,2h 30m,1,No info,4384
885,IndiGo,03-06-19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,1,No info,3943
886,Air India,12-04-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,5911
887,IndiGo,21-04-19,Kolkata,Bangalore,CCU ? BLR,9:35,12:20,2h 45m,1,No info,4804
888,Jet Airways,18-03-19,Mumbai,Hyderabad,BOM ? HYD,15:50,17:20,1h 30m,1,No info,5678
889,Jet Airways,06-05-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,In-flight meal not included,5198
890,IndiGo,01-06-19,Kolkata,Bangalore,CCU ? BLR,14:25,16:55,2h 30m,1,No info,6064
891,Vistara,27-05-19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,1,No info,4878
892,Vistara,27-06-19,Chennai,Kolkata,MAA ? CCU,7:05,9:20,2h 15m,1,No info,3687
893,IndiGo,18-05-19,Bangalore,New Delhi,BLR ? DEL,10:30,13:20,2h 50m,1,No info,3943
894,IndiGo,15-03-19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:45,1h 25m,1,No info,3342
895,Vistara,06-05-19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,1,No info,4878
896,Air India,21-05-19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,1,No info,3100
897,IndiGo,09-06-19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,1,No info,4049
898,SpiceJet,09-04-19,Bangalore,New Delhi,BLR ? DEL,21:10,10-04-21 0:05,2h 55m,1,No check-in baggage included,3919
899,IndiGo,03-05-19,Chennai,Kolkata,MAA ? CCU,5:15,7:40,2h 25m,1,No info,3850
900,Jet Airways,18-03-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,In-flight meal not included,2071
901,Jet Airways,21-06-19,New Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,1,In-flight meal not included,4256
902,Vistara,09-03-19,Bangalore,New Delhi,BLR ? DEL,16:00,18:35,2h 35m,1,No info,7923
903,Air Asia,15-03-19,Kolkata,Bangalore,CCU ? BLR,22:50,16-03-21 1:20,2h 30m,1,No info,3782
904,IndiGo,09-03-19,Bangalore,New Delhi,BLR ? DEL,5:30,8:20,2h 50m,1,No info,4777
905,Air India,01-06-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,4145
906,Air India,01-04-19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,1,No info,4729
907,IndiGo,21-05-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4804
908,SpiceJet,21-04-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No check-in baggage included,4439
909,IndiGo,18-03-19,New Delhi,Cochin,DEL ? COK,14:30,17:35,3h 5m,1,No info,5406
910,IndiGo,21-04-19,Kolkata,Bangalore,CCU ? BLR,20:20,22:55,2h 35m,1,No info,4804
911,IndiGo,03-05-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,3943
912,Air India,15-03-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,4435
913,SpiceJet,03-04-19,Bangalore,New Delhi,BLR ? DEL,21:10,04-04-21 0:05,2h 55m,1,No check-in baggage included,3919
914,Jet Airways,06-04-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,In-flight meal not included,5198
915,SpiceJet,24-03-19,Bangalore,New Delhi,BLR ? DEL,5:45,8:35,2h 50m,1,No check-in baggage included,4273
916,IndiGo,06-05-19,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,1,No info,2754
917,Jet Airways,01-04-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,In-flight meal not included,4544
918,Jet Airways,03-05-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,No info,7229
919,IndiGo,27-03-19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,1,No info,4729
920,Jet Airways,03-05-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4995
921,Jet Airways,01-05-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,No info,7229
922,IndiGo,27-04-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,4823
923,Air Asia,27-03-19,Kolkata,Bangalore,CCU ? BLR,19:35,22:05,2h 30m,1,No info,3782
924,SpiceJet,24-05-19,Kolkata,Bangalore,CCU ? BLR,22:20,25-05-21 0:40,2h 20m,1,No check-in baggage included,3841
925,IndiGo,24-03-19,Kolkata,Bangalore,CCU ? BLR,15:20,17:55,2h 35m,1,No info,6985
926,Jet Airways,21-06-19,Mumbai,Hyderabad,BOM ? HYD,7:05,8:30,1h 25m,1,No info,8040
927,IndiGo,21-06-19,Kolkata,Bangalore,CCU ? BLR,22:15,22-06-21 0:50,2h 35m,1,No info,4804
928,Air India,01-05-19,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,1,No info,3625
929,IndiGo,24-06-19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,1,No info,4804
930,Air India,01-06-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,6961
931,Air India,01-06-19,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,1,No info,3625
932,IndiGo,03-03-19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:45,1h 25m,1,No info,4784
933,Jet Airways,24-05-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,In-flight meal not included,3210
934,Air India,18-06-19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,1,No info,6961
935,Air India,24-04-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,1,No info,6121
936,Air India,12-04-19,Bangalore,New Delhi,BLR ? DEL,6:10,8:55,2h 45m,1,No info,5911
937,GoAir,06-05-19,Bangalore,New Delhi,BLR ? DEL,11:40,14:30,2h 50m,1,No info,3398
938,GoAir,24-05-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,3419
939,Vistara,24-03-19,Bangalore,New Delhi,BLR ? DEL,21:10,25-03-21 0:05,2h 55m,1,No info,6558
940,SpiceJet,24-03-19,Bangalore,New Delhi,BLR ? DEL,20:30,23:20,2h 50m,1,No info,5575
941,GoAir,06-05-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,3419
942,Jet Airways,21-03-19,Mumbai,Hyderabad,BOM ? HYD,3:05,4:25,1h 20m,1,No info,5678
943,IndiGo,06-05-19,Kolkata,Bangalore,CCU ? BLR,22:15,07-05-21 0:50,2h 35m,1,No info,4804
944,SpiceJet,21-04-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,4423
945,IndiGo,24-05-19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,1,No info,3419
946,SpiceJet,27-05-19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,1,No check-in baggage included,3543
947,Jet Airways,18-06-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,No info,8016
948,Jet Airways,09-04-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,No info,7229
949,SpiceJet,27-06-19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:15,1h 30m,1,No info,2017
950,SpiceJet,18-06-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No info,3873
951,Vistara,09-03-19,Bangalore,New Delhi,BLR ? DEL,19:40,22:20,2h 40m,1,No info,7450
952,SpiceJet,06-06-19,Bangalore,New Delhi,BLR ? DEL,21:10,07-06-21 0:05,2h 55m,1,No info,3311
953,IndiGo,27-04-19,Bangalore,New Delhi,BLR ? DEL,21:15,28-04-21 0:15,3h,1,No info,3943
954,Jet Airways,03-06-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,In-flight meal not included,5769
955,SpiceJet,12-06-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No info,4423
956,IndiGo,03-06-19,Chennai,Kolkata,MAA ? CCU,5:15,7:40,2h 25m,1,No info,3540
957,IndiGo,18-04-19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,1,No info,4591
958,Jet Airways,24-05-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,In-flight meal not included,4544
959,IndiGo,21-05-19,Mumbai,Hyderabad,BOM ? HYD,20:05,21:40,1h 35m,1,No info,2227
960,Jet Airways,15-04-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,No info,7229
961,IndiGo,21-03-19,Kolkata,Bangalore,CCU ? BLR,21:25,22-03-21 0:05,2h 40m,1,No info,4148
962,Jet Airways,21-03-19,Mumbai,Hyderabad,BOM ? HYD,3:05,4:25,1h 20m,1,In-flight meal not included,2759
963,Jet Airways,15-05-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,No info,7229
964,SpiceJet,21-06-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No info,3873
965,SpiceJet,27-03-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:35,2h 40m,1,No check-in baggage included,3815
966,Jet Airways,15-03-19,Mumbai,Hyderabad,BOM ? HYD,15:50,17:20,1h 30m,1,No info,5678
967,IndiGo,24-06-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,3943
968,IndiGo,15-04-19,Bangalore,New Delhi,BLR ? DEL,23:30,16-04-21 2:20,2h 50m,1,No info,4591
969,IndiGo,18-05-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,3597
970,Air Asia,24-06-19,Kolkata,Bangalore,CCU ? BLR,19:55,22:25,2h 30m,1,No info,3807
971,Jet Airways,21-03-19,Bangalore,New Delhi,BLR ? DEL,19:55,22:35,2h 40m,1,No info,7229
972,SpiceJet,03-05-19,Kolkata,Bangalore,CCU ? BLR,22:20,04-05-21 0:40,2h 20m,1,No info,3873
973,IndiGo,06-03-19,Kolkata,Bangalore,CCU ? BLR,21:25,07-03-21 0:05,2h 40m,1,No info,4778
974,Jet Airways,18-06-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,No info,8016
975,IndiGo,24-06-19,Bangalore,New Delhi,BLR ? DEL,8:30,11:20,2h 50m,1,No info,4823
976,Air India,21-03-19,New Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,1,No info,5674
977,IndiGo,18-06-19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,1,No info,3858
978,IndiGo,24-05-19,Kolkata,Bangalore,CCU ? BLR,22:15,25-05-21 0:50,2h 35m,1,No info,4804
979,Air Asia,01-06-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,4409
980,IndiGo,18-03-19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,1,No info,3858
981,IndiGo,06-06-19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,1,No info,3943
982,IndiGo,24-05-19,Chennai,Kolkata,MAA ? CCU,22:05,25-05-21 0:25,2h 20m,1,No info,5277
983,IndiGo,09-03-19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,1,No info,6885
984,Jet Airways,12-06-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,8016
985,Jet Airways,24-03-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,In-flight meal not included,2470
986,Jet Airways,01-05-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,In-flight meal not included,2228
987,IndiGo,01-06-19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,1,No info,3943
988,GoAir,06-06-19,Bangalore,New Delhi,BLR ? DEL,11:40,14:30,2h 50m,1,No info,3898
989,SpiceJet,15-03-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:30,2h 30m,1,No info,3847
990,SpiceJet,15-06-19,Kolkata,Bangalore,CCU ? BLR,22:20,16-06-21 0:40,2h 20m,1,No check-in baggage included,3841
991,Air India,06-04-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,4460
992,IndiGo,03-03-19,Bangalore,New Delhi,BLR ? DEL,18:25,21:20,2h 55m,1,No info,7648
993,IndiGo,18-06-19,Chennai,Kolkata,MAA ? CCU,13:15,15:35,2h 20m,1,No info,3597
994,IndiGo,15-05-19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,1,No info,4823
995,Jet Airways,24-05-19,Mumbai,Hyderabad,BOM ? HYD,7:05,8:30,1h 25m,1,No info,8040
996,IndiGo,03-03-19,Bangalore,New Delhi,BLR ? DEL,10:05,13:00,2h 55m,1,No info,7648
997,Vistara,12-06-19,Bangalore,New Delhi,BLR ? DEL,11:30,14:20,2h 50m,1,No info,4668
998,IndiGo,01-04-19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,1,No info,4823
999,SpiceJet,01-05-19,Kolkata,Bangalore,CCU ? BLR,22:20,02-05-21 0:40,2h 20m,1,No info,3873
1000,IndiGo,06-06-19,Bangalore,New Delhi,BLR ? DEL,18:25,21:20,2h 55m,1,No info,4823
1001,Air India,06-03-19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,1,No info,6881
1002,Jet Airways,03-06-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4995
1003,IndiGo,12-04-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4174
1004,SpiceJet,18-05-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No check-in baggage included,3841
1005,IndiGo,15-06-19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,1,No info,4423
1006,Air India,12-06-19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,1,No info,5201
1007,IndiGo,21-05-19,Mumbai,Hyderabad,BOM ? HYD,6:25,7:55,1h 30m,1,No info,4049
1008,Jet Airways,03-05-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,No info,8040
1009,IndiGo,27-06-19,Bangalore,New Delhi,BLR ? DEL,8:30,11:20,2h 50m,1,No info,4823
1010,SpiceJet,12-04-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No info,3873
1011,IndiGo,01-05-19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,1,No info,4423
1012,IndiGo,03-03-19,Mumbai,Hyderabad,BOM ? HYD,2:30,4:00,1h 30m,1,No info,4575
1013,SpiceJet,03-05-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No info,3873
1014,IndiGo,01-05-19,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,1,No info,3597
1015,Jet Airways,27-05-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,No info,7229
1016,SpiceJet,15-04-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No info,3873
1017,IndiGo,21-04-19,Bangalore,New Delhi,BLR ? DEL,21:15,22-04-21 0:15,3h,1,No info,4423
1018,Jet Airways,12-06-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4995
1019,SpiceJet,09-03-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:30,2h 30m,1,No info,5515
1020,IndiGo,24-06-19,Mumbai,Hyderabad,BOM ? HYD,19:05,20:35,1h 30m,1,No info,2754
1021,SpiceJet,24-03-19,Mumbai,Hyderabad,BOM ? HYD,22:45,25-03-21 0:10,1h 25m,1,No info,2227
1022,Jet Airways,21-04-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,In-flight meal not included,4544
1023,Jet Airways,27-06-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,8016
1024,Air Asia,27-05-19,Kolkata,Bangalore,CCU ? BLR,22:50,28-05-21 1:20,2h 30m,1,No info,3807
1025,IndiGo,09-06-19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,1,No info,5601
1026,IndiGo,09-03-19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,1,No info,8033
1027,IndiGo,24-06-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4804
1028,GoAir,03-04-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,4239
1029,Air India,18-06-19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,1,No info,5510
1030,Jet Airways,01-06-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,No info,8016
1031,Air India,09-03-19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,1,No info,5831
1032,SpiceJet,24-03-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No info,3859
1033,IndiGo,06-04-19,Kolkata,Bangalore,CCU ? BLR,15:15,17:45,2h 30m,1,No info,4174
1034,IndiGo,06-04-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,4823
1035,Air India,24-03-19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,1,No info,7276
1036,IndiGo,27-06-19,Kolkata,Bangalore,CCU ? BLR,15:15,17:45,2h 30m,1,No info,4804
1037,IndiGo,21-06-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,4823
1038,IndiGo,03-06-19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:50,1h 30m,1,No info,2227
1039,Air India,06-06-19,New Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,1,No info,6094
1040,Air India,24-06-19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,1,No info,5201
1041,IndiGo,15-05-19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,1,No info,4575
1042,Jet Airways,09-03-19,Mumbai,Hyderabad,BOM ? HYD,19:40,21:10,1h 30m,1,In-flight meal not included,4050
1043,IndiGo,18-06-19,Kolkata,Bangalore,CCU ? BLR,15:15,17:45,2h 30m,1,No info,4804
1044,GoAir,15-06-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,3898
1045,Jet Airways,18-06-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,No info,8016
1046,Vistara,03-03-19,Bangalore,New Delhi,BLR ? DEL,19:40,22:20,2h 40m,1,No info,8553
1047,SpiceJet,09-04-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No check-in baggage included,3841
1048,SpiceJet,24-06-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,3597
1049,IndiGo,24-05-19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,1,No info,4332
1050,GoAir,21-06-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,3898
1051,IndiGo,15-06-19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,1,No info,4804
1052,SpiceJet,21-06-19,Kolkata,Bangalore,CCU ? BLR,22:20,22-06-21 0:40,2h 20m,1,No info,3873
1053,Air India,21-06-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,1,No info,7171
1054,SpiceJet,27-04-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,4423
1055,Jet Airways,06-05-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,In-flight meal not included,3210
1056,GoAir,21-04-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,4632
1057,IndiGo,15-06-19,Kolkata,Bangalore,CCU ? BLR,14:25,16:55,2h 30m,1,No info,4804
1058,Jet Airways,01-06-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,No info,8016
1059,SpiceJet,09-05-19,Kolkata,Bangalore,CCU ? BLR,22:20,10-05-21 0:40,2h 20m,1,No info,3873
1060,IndiGo,12-06-19,Mumbai,Hyderabad,BOM ? HYD,19:05,20:35,1h 30m,1,No info,2754
1061,Air Asia,15-06-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
1062,IndiGo,01-05-19,Bangalore,New Delhi,BLR ? DEL,16:55,19:55,3h,1,No info,4823
1063,IndiGo,03-05-19,Bangalore,New Delhi,BLR ? DEL,18:25,21:20,2h 55m,1,No info,4823
1064,SpiceJet,12-04-19,Bangalore,New Delhi,BLR ? DEL,21:10,13-04-21 0:05,2h 55m,1,No info,5621
1065,IndiGo,21-03-19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,1,No info,4777
1066,SpiceJet,03-03-19,Bangalore,New Delhi,BLR ? DEL,9:35,12:30,2h 55m,1,No info,7648
1067,SpiceJet,01-05-19,Mumbai,Hyderabad,BOM ? HYD,22:45,02-05-21 0:15,1h 30m,1,No info,2017
1068,Air Asia,01-06-19,Kolkata,Bangalore,CCU ? BLR,22:50,02-06-21 1:20,2h 30m,1,No info,4409
1069,SpiceJet,18-03-19,Bangalore,New Delhi,BLR ? DEL,20:30,23:20,2h 50m,1,No check-in baggage included,4273
1070,Jet Airways,03-06-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,8016
1071,Jet Airways,09-06-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,No info,8016
1072,IndiGo,15-04-19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,1,No info,4423
1073,Jet Airways,15-06-19,Mumbai,Hyderabad,BOM ? HYD,7:05,8:30,1h 25m,1,In-flight meal not included,4050
1074,Vistara,12-04-19,Bangalore,New Delhi,BLR ? DEL,21:00,23:50,2h 50m,1,No info,5613
1075,IndiGo,21-05-19,Mumbai,Hyderabad,BOM ? HYD,16:55,18:25,1h 30m,1,No info,3175
1076,SpiceJet,03-03-19,Bangalore,New Delhi,BLR ? DEL,9:35,12:30,2h 55m,1,No info,6860
1077,IndiGo,09-05-19,Mumbai,Hyderabad,BOM ? HYD,2:35,4:05,1h 30m,1,No info,2754
1078,Air India,27-05-19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,1,No info,4667
1079,IndiGo,21-04-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4804
1080,IndiGo,09-03-19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,1,No info,4545
1081,IndiGo,09-06-19,Chennai,Kolkata,MAA ? CCU,22:05,10-06-21 0:25,2h 20m,1,No info,5277
1082,Air Asia,12-04-19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,1,No info,4483
1083,SpiceJet,27-06-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No check-in baggage included,3841
1084,SpiceJet,27-03-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:30,2h 30m,1,No check-in baggage included,3815
1085,IndiGo,24-03-19,Bangalore,New Delhi,BLR ? DEL,23:30,25-03-21 2:20,2h 50m,1,No info,6860
1086,SpiceJet,06-06-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,3625
1087,SpiceJet,15-06-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No check-in baggage included,3841
1088,IndiGo,12-06-19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,1,No info,4823
1089,IndiGo,01-05-19,Chennai,Kolkata,MAA ? CCU,7:55,10:15,2h 20m,1,No info,3850
1090,Vistara,24-03-19,Bangalore,New Delhi,BLR ? DEL,12:00,14:40,2h 40m,1,No info,7608
1091,Vistara,18-05-19,Chennai,Kolkata,MAA ? CCU,7:05,9:20,2h 15m,1,No info,3687
1092,Vistara,15-05-19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,1,No info,4878
1093,IndiGo,03-04-19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,1,No info,4077
1094,SpiceJet,09-03-19,Chennai,Kolkata,MAA ? CCU,9:30,12:05,2h 35m,1,No info,6300
1095,IndiGo,03-03-19,Mumbai,Hyderabad,BOM ? HYD,19:05,20:30,1h 25m,1,No info,5755
1096,IndiGo,18-03-19,Bangalore,New Delhi,BLR ? DEL,22:20,19-03-21 1:10,2h 50m,1,No info,4545
1097,IndiGo,06-05-19,Mumbai,Hyderabad,BOM ? HYD,6:25,7:55,1h 30m,1,No info,4049
1098,Air India,09-06-19,Bangalore,New Delhi,BLR ? DEL,6:10,8:55,2h 45m,1,No info,6961
1099,SpiceJet,01-04-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No check-in baggage included,3841
1100,Air Asia,06-05-19,Kolkata,Bangalore,CCU ? BLR,19:55,22:25,2h 30m,1,No info,4409
1101,Air India,01-06-19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,1,No info,4667
1102,Air India,21-04-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,6121
1103,Air Asia,24-03-19,Kolkata,Bangalore,CCU ? BLR,22:50,25-03-21 1:20,2h 30m,1,No info,5620
1104,IndiGo,27-05-19,Kolkata,Bangalore,CCU ? BLR,15:15,17:45,2h 30m,1,No info,4804
1105,Jet Airways,18-05-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,In-flight meal not included,5198
1106,IndiGo,18-05-19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,1,No info,4332
1107,Jet Airways,06-05-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,In-flight meal not included,4544
1108,SpiceJet,09-06-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,3625
1109,IndiGo,24-03-19,Kolkata,Bangalore,CCU ? BLR,15:10,17:45,2h 35m,1,No info,7615
