Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,In-flight meal not included,15136
Multiple carriers,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,21:00,13h,1 stop,No info,16023
Jet Airways,03/21/19,New Delhi,Cochin,DEL ? BDQ ? BOM ? COK,10:45,22-03-21 4:25,17h 40m,2 stops,No info,11093
Air India,06/01/19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,4667
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,07/05/21 9:20,16h 50m,1 stop,In-flight meal not included,9663
Jet Airways,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,19:45,10/03/21 18:50,23h 5m,1 stop,No info,16289
IndiGo,04/27/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,12:10,4h 35m,1 stop,No info,5073
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,19:00,11h 30m,1 stop,No info,10877
Jet Airways,04/01/19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,7229
IndiGo,03/15/19,Chennai,Kolkata,MAA ? CCU,22:05,13-03-21 0:30,2h 25m,non-stop,No info,6297
Multiple carriers,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,22-05-21 1:30,12h 30m,1 stop,No info,7888
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,02/05/21 9:45,16h 45m,1 stop,In-flight meal not included,9314
Air Asia,06/03/19,New Delhi,Cochin,DEL ? BLR ? COK,16:45,22:25,5h 40m,1 stop,No info,11410
IndiGo,06/09/19,New Delhi,Cochin,DEL ? COK,14:20,17:35,3h 15m,non-stop,No info,5601
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,19:00,10h,1 stop,In-flight meal not included,10675
Vistara,04/21/19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,non-stop,No info,5403
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,07/06/21 10:55,17h 55m,1 stop,In-flight meal not included,10539
IndiGo,06/21/19,Chennai,Kolkata,MAA ? CCU,13:15,15:35,2h 20m,non-stop,No info,3597
IndiGo,03/18/19,New Delhi,Cochin,DEL ? COK,14:30,17:35,3h 5m,non-stop,No info,5406
Vistara,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,7:10,13-06-21 9:05,25h 55m,1 stop,No info,7927
IndiGo,05/15/19,Chennai,Kolkata,MAA ? CCU,7:55,10:15,2h 20m,non-stop,No info,3850
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,07/06/21 4:25,15h 25m,1 stop,In-flight meal not included,10262
IndiGo,03/03/19,New Delhi,Cochin,DEL ? COK,21:05,04/03/21 0:20,3h 15m,non-stop,No info,7673
IndiGo,05/01/19,Bangalore,New Delhi,BLR ? DEL,22:10,02/05/21 1:00,2h 50m,non-stop,No info,3943
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,23:35,7h 5m,1 stop,No info,14571
IndiGo,04/12/19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,non-stop,No info,4591
Air India,03/09/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,10/03/21 19:15,23h 30m,2 stops,No info,11701
Multiple carriers,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,11:30,21:00,9h 30m,1 stop,No info,13062
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,25-06-21 19:00,23h 50m,2 stops,No info,12819
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,11:40,07/03/21 7:40,20h,1 stop,No info,16736
Air India,05/18/19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,6934
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,10/06/21 12:35,18h 20m,1 stop,In-flight meal not included,10577
IndiGo,03/03/19,Bangalore,New Delhi,BLR ? DEL,16:55,19:45,2h 50m,non-stop,No info,8855
IndiGo,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,8:25,21:00,12h 35m,1 stop,No info,14871
Vistara,06/01/19,Chennai,Kolkata,MAA ? CCU,7:05,9:20,2h 15m,non-stop,No info,3687
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,07/06/21 4:40,7h 30m,1 stop,In-flight meal not included,7757
SpiceJet,03/27/19,Kolkata,Bangalore,CCU ? BLR,22:20,28-03-21 0:40,2h 20m,non-stop,No info,3847
Jet Airways,05/21/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,22-05-21 19:50,23h 50m,1 stop,In-flight meal not included,10844
Air India,03/24/19,Kolkata,Bangalore,CCU ? GAU ? DEL ? BLR,5:55,25-03-21 23:15,41h 20m,2 stops,No info,13990
Vistara,03/01/19,Bangalore,New Delhi,BLR ? DEL,7:00,9:40,2h 40m,non-stop,No info,21520
Air India,06/06/19,Kolkata,Bangalore,CCU ? MAA ? BLR,14:35,07/06/21 14:35,24h,1 stop,No info,6528
Jet Airways,04/18/19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,No info,7229
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,16:20,9h 50m,1 stop,In-flight meal not included,8586
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,8:55,07/03/21 9:00,24h 5m,1 stop,In-flight meal not included,13712
IndiGo,04/21/19,Kolkata,Bangalore,CCU ? BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Air India,03/03/19,Bangalore,New Delhi,BLR ? BOM ? NAG ? DEL,8:50,07/03/21 10:35,25h 45m,2 stops,No info,12358
IndiGo,05/12/19,Kolkata,Bangalore,CCU ? HYD ? BLR,4:50,9:50,5h,1 stop,No info,4176
GoAir,03/24/19,Kolkata,Bangalore,CCU ? HYD ? BLR,6:35,14:25,7h 50m,1 stop,No info,4773
Jet Airways,03/27/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,5:25,28-03-21 4:25,23h,2 stops,In-flight meal not included,9254
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? BHO ? BOM ? COK,5:30,12:35,7h 5m,2 stops,No info,14441
Air India,05/21/19,Kolkata,Bangalore,CCU ? IXR ? DEL ? BLR,5:50,20:25,14h 35m,2 stops,No info,12303
Air India,03/15/19,Bangalore,New Delhi,BLR ? COK ? DEL,6:55,16-03-21 10:50,27h 55m,1 stop,No info,7932
GoAir,04/15/19,New Delhi,Cochin,DEL ? BOM ? COK,10:35,19:35,9h,1 stop,No info,5752
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,5:45,13:15,7h 30m,1 stop,No info,19225
IndiGo,06/06/19,New Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,6938
SpiceJet,06/27/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Air India,04/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:50,02/04/21 7:55,15h 5m,1 stop,No info,7893
Multiple carriers,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,10:20,19-05-21 1:30,15h 10m,1 stop,No info,7670
Air India,06/03/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,04/06/21 19:15,26h 35m,2 stops,No info,9968
IndiGo,05/21/19,Kolkata,Bangalore,CCU ? MAA ? BLR,17:35,22:15,4h 40m,1 stop,No info,5386
IndiGo,05/24/19,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,non-stop,No info,3858
Air India,05/21/19,Kolkata,Bangalore,CCU ? JAI ? BOM ? BLR,8:20,22-05-21 11:10,26h 50m,2 stops,No info,11222
Air India,05/09/19,Kolkata,Bangalore,CCU ? IXR ? DEL ? BLR,5:50,20:25,14h 35m,2 stops,No info,10991
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,22:50,04/06/21 4:25,5h 35m,1 stop,In-flight meal not included,10262
IndiGo,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,15:00,07/03/21 1:35,10h 35m,1 stop,No info,14871
Jet Airways,06/15/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,5:30,16-06-21 4:25,22h 55m,2 stops,In-flight meal not included,10368
Vistara,03/24/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,25-03-21 9:10,16h 10m,1 stop,No info,13310
IndiGo,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,4:45,13:20,8h 35m,1 stop,No info,13611
IndiGo,05/18/19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,non-stop,No info,4423
Multiple carriers,05/18/19,New Delhi,Cochin,DEL ? IXU ? BOM ? COK,17:50,19-05-21 1:30,7h 40m,2 stops,No info,19360
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,13-05-21 4:40,7h 30m,1 stop,No info,13941
SpiceJet,04/27/19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
Air Asia,04/18/19,Kolkata,Bangalore,CCU ? BLR,19:55,22:25,2h 30m,non-stop,No info,4409
SpiceJet,03/21/19,Mumbai,Hyderabad,BOM ? HYD,13:10,14:30,1h 20m,non-stop,No info,3173
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,07/06/21 1:30,8h,1 stop,No info,13377
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,7:00,19:00,12h,1 stop,No info,12192
Vistara,03/03/19,Bangalore,New Delhi,BLR ? AMD ? DEL,6:40,07/03/21 10:25,27h 45m,1 stop,No info,12476
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,5:30,19:00,13h 30m,2 stops,In-flight meal not included,10368
Vistara,03/09/19,Bangalore,New Delhi,BLR ? AMD ? DEL,6:40,13-03-21 10:25,27h 45m,1 stop,No info,10008
SpiceJet,06/12/19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,non-stop,No info,4423
IndiGo,05/06/19,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,non-stop,No info,2754
IndiGo,06/21/19,Chennai,Kolkata,MAA ? CCU,5:15,7:40,2h 25m,non-stop,No info,3540
Jet Airways,04/01/19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,No info,7229
Jet Airways,04/09/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,10/04/21 19:00,19h 55m,2 stops,No info,9483
IndiGo,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,9:15,21:00,11h 45m,1 stop,No info,6838
IndiGo,06/01/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,12:10,4h 35m,1 stop,No info,5054
Jet Airways,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,04/03/21 18:50,24h 35m,1 stop,No info,17234
Air India,06/24/19,New Delhi,Cochin,DEL ? MAA ? COK,12:30,25-06-21 9:25,20h 55m,1 stop,No info,7480
SpiceJet,06/21/19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,10:35,21:00,10h 25m,1 stop,No info,6794
IndiGo,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,17:10,28-06-21 1:30,8h 20m,1 stop,No info,5684
IndiGo,04/18/19,Kolkata,Bangalore,CCU ? BLR,4:40,7:15,2h 35m,non-stop,No info,4174
SpiceJet,05/01/19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,non-stop,No info,4423
IndiGo,05/06/19,Mumbai,Hyderabad,BOM ? HYD,6:25,7:55,1h 30m,non-stop,No info,4049
GoAir,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,7:00,12:55,5h 55m,1 stop,No info,5897
Jet Airways,03/27/19,New Delhi,Cochin,DEL ? MAA ? BOM ? COK,5:10,28-03-21 4:25,23h 15m,2 stops,In-flight meal not included,9412
Jet Airways,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,10/05/21 12:35,23h 35m,1 stop,In-flight meal not included,12373
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,10/06/21 8:15,12h 15m,1 stop,No info,14939
IndiGo,04/06/19,Kolkata,Bangalore,CCU ? BLR,22:15,07/04/21 0:50,2h 35m,non-stop,No info,4174
Multiple carriers,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,21:00,12h,1 stop,No info,13587
IndiGo,05/06/19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,non-stop,No info,4049
IndiGo,05/03/19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,non-stop,No info,4804
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,23-05-21 4:25,29h 20m,2 stops,No info,15129
GoAir,04/15/19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,non-stop,No info,3898
SpiceJet,04/03/19,New Delhi,Cochin,DEL ? BLR ? COK,17:55,22:50,4h 55m,1 stop,No info,4611
Multiple carriers,06/15/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,16-06-21 1:30,12h 30m,1 stop,No info,7198
IndiGo,06/06/19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,non-stop,No info,4823
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,19:45,07/06/21 19:00,23h 15m,1 stop,No info,14714
IndiGo,03/21/19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,non-stop,No info,6860
Air India,06/09/19,New Delhi,Cochin,DEL ? BLR ? COK,17:40,10/06/21 8:15,14h 35m,1 stop,No info,7468
Jet Airways,03/21/19,Bangalore,New Delhi,BLR ? BOM ? DEL,11:40,19-03-21 7:40,20h,1 stop,In-flight meal not included,7832
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,12:00,5h 30m,1 stop,No info,13626
IndiGo,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,6:40,21:00,14h 20m,1 stop,No info,6093
IndiGo,03/03/19,Bangalore,New Delhi,BLR ? DEL,0:40,3:25,2h 45m,non-stop,No info,6860
IndiGo,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,4:45,21:00,16h 15m,1 stop,No info,13611
Air India,05/18/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,18:45,19-05-21 19:15,24h 30m,2 stops,No info,12940
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,28-06-21 4:25,8h 25m,2 stops,No info,16263
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,02/05/21 4:40,20h 15m,1 stop,No info,13941
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,02/05/21 4:40,7h 30m,1 stop,In-flight meal not included,10844
Vistara,05/21/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,22-05-21 23:25,27h 5m,1 stop,No info,9345
IndiGo,04/06/19,New Delhi,Cochin,DEL ? MAA ? COK,2:00,7:25,5h 25m,1 stop,No info,5046
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,11:40,07/03/21 0:45,13h 5m,1 stop,No info,14815
Air India,03/06/19,New Delhi,Cochin,DEL ? MAA ? COK,20:40,07/03/21 9:25,12h 45m,1 stop,No info,12677
Jet Airways,05/06/19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Air India,04/06/19,New Delhi,Cochin,DEL ? MAA ? COK,17:20,07/04/21 9:25,16h 5m,1 stop,No info,4697
Jet Airways,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,18:50,10h 50m,1 stop,No info,17024
Air India,06/15/19,New Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,16-06-21 7:40,18h 20m,2 stops,No info,12121
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,19:00,9h 20m,2 stops,No info,13014
IndiGo,03/27/19,New Delhi,Cochin,DEL ? HYD ? COK,4:55,12:00,7h 5m,1 stop,No info,6171
Jet Airways,06/15/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,16-06-21 19:00,24h 45m,1 stop,In-flight meal not included,10262
Jet Airways,05/15/19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,non-stop,No info,7229
Air India,03/01/19,Mumbai,Hyderabad,BOM ? HYD,15:00,16:25,1h 25m,non-stop,No info,6092
Vistara,05/18/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Air India,06/12/19,Kolkata,Bangalore,CCU ? IXR ? BBI ? BLR,5:50,13:15,7h 25m,2 stops,No info,7662
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,16:20,7h 55m,1 stop,No info,14571
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,17:00,07/03/21 1:35,8h 35m,1 stop,No info,24318
IndiGo,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,20:25,28-06-21 1:30,5h 5m,1 stop,No info,5054
GoAir,04/21/19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,non-stop,No info,4632
Vistara,05/21/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,22-05-21 9:05,12h 45m,1 stop,No info,8452
IndiGo,03/06/19,Kolkata,Bangalore,CCU ? BLR,15:10,17:45,2h 35m,non-stop,No info,5618
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,07/06/21 4:40,8h 40m,1 stop,No info,13731
Jet Airways,04/24/19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,non-stop,In-flight meal not included,4544
IndiGo,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,8:30,21:00,12h 30m,1 stop,No info,6838
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,10/06/21 4:25,10h 55m,1 stop,In-flight meal not included,10262
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,07/06/21 19:00,21h 35m,2 stops,No info,13292
SpiceJet,05/15/19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
IndiGo,05/12/19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597
Air India,06/09/19,New Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,10/06/21 7:40,14h 25m,2 stops,No info,12199
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,8266
Vistara,05/18/19,Bangalore,New Delhi,BLR ? DEL,21:00,23:50,2h 50m,non-stop,No info,4668
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,13-06-21 12:35,22h,2 stops,No info,13376
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,25-06-21 4:25,18h 25m,1 stop,In-flight meal not included,10262
IndiGo,06/18/19,Bangalore,New Delhi,BLR ? DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,07/05/21 16:20,21h 25m,1 stop,In-flight meal not included,7757
SpiceJet,04/21/19,New Delhi,Cochin,DEL ? PNQ ? COK,8:45,13:15,4h 30m,1 stop,No info,6460
Multiple carriers,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,11:25,19:15,7h 50m,1 stop,No info,8625
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,13-06-21 4:40,20h 15m,1 stop,In-flight meal not included,6224
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,19-05-21 19:50,27h 20m,1 stop,In-flight meal not included,10844
Air India,03/03/19,Bangalore,New Delhi,BLR ? HYD ? DEL,8:15,12:15,4h,1 stop,No info,6273
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,6:00,19:15,13h 15m,1 stop,In-flight meal not included,7268
Air Asia,04/27/19,Bangalore,New Delhi,BLR ? DEL,23:55,28-04-21 2:45,2h 50m,non-stop,No info,3383
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,25-05-21 20:45,24h 45m,1 stop,In-flight meal not included,10844
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,02/06/21 1:30,7h 15m,1 stop,No info,13377
Air India,06/03/19,New Delhi,Cochin,DEL ? RPR ? NAG ? BOM ? COK,5:15,04/06/21 19:15,38h,3 stops,No info,10493
Vistara,06/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,7:10,22:55,15h 45m,1 stop,No info,8662
SpiceJet,05/09/19,Kolkata,Bangalore,CCU ? KNU ? BLR,11:35,18:50,7h 15m,1 stop,No info,8479
Jet Airways,06/15/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,19:00,9h 20m,2 stops,In-flight meal not included,10368
Air India,05/18/19,New Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-21 7:40,14h 25m,2 stops,No info,12199
SpiceJet,03/01/19,Kolkata,Bangalore,CCU ? BLR,9:00,11:30,2h 30m,non-stop,No info,5515
Jet Airways,06/01/19,New Delhi,Cochin,DEL ? BHO ? BOM ? COK,5:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,21:00,11h,1 stop,No info,13587
IndiGo,05/24/19,New Delhi,Cochin,DEL ? BOM ? COK,10:35,25-05-21 1:30,14h 55m,1 stop,No info,7081
SpiceJet,03/12/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,6300
Jet Airways,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,9:55,18:50,8h 55m,1 stop,In-flight meal not included,15400
SpiceJet,06/06/19,New Delhi,Cochin,DEL ? PNQ ? COK,8:45,13:15,4h 30m,1 stop,No info,5264
IndiGo,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,9:10,21:00,11h 50m,1 stop,No info,14871
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,20:35,07/03/21 8:15,11h 40m,1 stop,No info,16736
Jet Airways,06/18/19,Mumbai,Hyderabad,BOM ? HYD,8:45,10:15,1h 30m,non-stop,No info,8040
IndiGo,06/15/19,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,non-stop,No info,3597
IndiGo,03/01/19,Chennai,Kolkata,MAA ? CCU,7:55,10:15,2h 20m,non-stop,No info,8580
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,10/06/21 12:00,16h,1 stop,In-flight meal not included,10844
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,10/05/21 18:15,28h 10m,1 stop,In-flight meal not included,7757
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? IXU ? BOM ? COK,17:50,07/06/21 1:30,7h 40m,2 stops,No info,18275
Air India,06/24/19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,5201
Jet Airways,03/21/19,Bangalore,New Delhi,BLR ? BOM ? DEL,22:50,19-03-21 11:25,12h 35m,1 stop,In-flight meal not included,7832
Air India,05/18/19,New Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-21 19:15,21h 15m,2 stops,No info,10441
IndiGo,06/06/19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,non-stop,No info,5224
Air India,03/01/19,Bangalore,New Delhi,BLR ? MAA ? DEL,11:50,02/03/21 13:00,25h 10m,1 stop,1 Long layover,15434
IndiGo,06/09/19,Bangalore,New Delhi,BLR ? DEL,21:15,10/06/21 0:15,3h,non-stop,No info,3943
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,19:15,10h 15m,1 stop,No info,14848
IndiGo,04/06/19,New Delhi,Cochin,DEL ? BOM ? COK,10:35,15:35,5h,1 stop,No info,5073
Multiple carriers,05/15/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,19:15,9h 15m,1 stop,No info,14323
IndiGo,05/09/19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,non-stop,No info,5000
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,19:00,10h,1 stop,No info,13714
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,16:55,13-03-21 10:45,17h 50m,1 stop,No info,13817
Air India,03/06/19,Mumbai,Hyderabad,BOM ? JDH ? DEL ? HYD,9:40,07/03/21 15:15,29h 35m,2 stops,No info,25139
IndiGo,05/15/19,Kolkata,Bangalore,CCU ? BLR,9:35,12:20,2h 45m,non-stop,No info,4804
Jet Airways,04/03/19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4544
SpiceJet,06/09/19,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No info,2227
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,07/06/21 4:25,18h 45m,2 stops,No info,13014
IndiGo,05/18/19,New Delhi,Cochin,DEL ? HYD ? COK,6:50,22:30,15h 40m,1 stop,No info,7144
Jet Airways,05/01/19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,7229
Jet Airways,04/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,19:50,11h 25m,1 stop,In-flight meal not included,7064
IndiGo,04/15/19,New Delhi,Cochin,DEL ? BOM ? COK,16:00,21:00,5h,1 stop,No info,5947
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,22-05-21 19:00,19h 55m,2 stops,No info,15129
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,6:40,19:15,12h 35m,1 stop,No info,7354
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,12:50,19:15,6h 25m,1 stop,No info,9526
SpiceJet,04/24/19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,12:50,21:00,8h 10m,1 stop,No info,7005
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,16:55,07/03/21 9:00,16h 5m,1 stop,No info,17261
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,17:45,04/06/21 1:30,7h 45m,1 stop,No info,7530
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,5:30,19-05-21 4:25,22h 55m,2 stops,In-flight meal not included,13029
Multiple carriers,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,19:00,10h,1 stop,No info,12192
Air India,06/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:30,10/06/21 20:25,26h 55m,1 stop,No info,10413
